,symbol,x,y,z,frame
5826,H,-0.860003D+01,0.345830D+02,0.218823D+02,9
5827,O,0.409686D+01,0.370985D+01,-0.708538D+01,9
5828,H,-0.664421D+01,-0.140950D+02,-0.304551D+02,9
5829,H,-0.136958D+02,-0.272851D+01,0.774452D+01,9
5830,O,-0.134079D+01,0.906628D+00,0.185798D+01,9
5831,H,0.726242D+01,0.551946D+01,0.213785D+02,9
5832,H,-0.127191D+02,0.130839D+02,0.301139D+01,9
5833,O,-0.543075D+01,0.484352D+01,-0.945370D+00,9
5834,H,0.923414D+01,-0.278406D+02,-0.513816D+02,9
5835,H,-0.102622D+02,-0.222167D+02,-0.252609D+02,9
5836,O,0.834381D+01,0.185547D+01,0.170246D+01,9
5837,H,0.111609D+02,-0.695489D+01,0.105431D+01,9
5838,H,0.211903D+01,-0.138952D+02,-0.208947D+01,9
5839,O,-0.151525D+01,0.419220D+01,-0.290565D+01,9
5840,H,-0.718583D+01,-0.172222D+02,-0.237676D+01,9
5841,H,0.185810D+02,0.831302D+01,-0.697042D+00,9
5842,O,0.114723D+00,0.665237D+01,-0.717109D+00,9
5843,H,0.597248D+01,-0.307223D+01,0.101096D+02,9
5844,H,-0.132345D+02,-0.335055D+01,0.165447D+01,9
5845,O,-0.301998D+00,-0.117923D+02,0.645847D+00,9
5846,H,-0.326994D+02,0.185645D+02,-0.397075D+01,9
5847,H,-0.252702D+01,-0.201046D+02,0.200133D+02,9
5848,O,-0.479393D+00,-0.368590D+01,-0.471551D+01,9
5849,H,0.110452D+01,-0.184171D+02,0.411122D+02,9
5850,H,0.722485D+01,-0.249062D+02,0.292058D+01,9
5851,O,-0.109254D+01,-0.503999D+01,-0.631135D+01,9
5852,H,0.129925D+02,-0.223370D+02,0.346516D+01,9
5853,H,0.118152D+02,0.867723D+01,-0.141674D+01,9
5854,O,-0.444390D+01,0.756599D+00,-0.842866D+00,9
5855,H,0.153383D+01,-0.145186D+02,-0.206278D+02,9
5856,H,0.157451D+02,0.826466D+01,-0.253264D+02,9
5857,O,0.760794D+00,0.183218D+01,-0.320161D+01,9
5858,H,-0.221195D+02,-0.197042D+02,-0.744232D+00,9
5859,H,-0.228356D+02,0.256906D+02,-0.282106D+02,9
5860,O,0.314394D+01,-0.448014D+01,0.551948D+00,9
5861,H,0.580412D+01,-0.149654D+02,0.120827D+01,9
5862,H,0.136103D+02,0.140643D+02,-0.156145D+01,9
5863,O,-0.387944D+01,-0.850317D+01,0.451771D+01,9
5864,H,0.158006D+02,0.128938D+01,0.292552D+02,9
5865,H,-0.158319D+02,0.141840D+02,0.267834D+01,9
5866,O,0.636884D+00,0.176536D+01,-0.161166D+00,9
5867,H,-0.188690D+02,-0.195965D+02,-0.995856D+00,9
5868,H,0.231642D+02,-0.469652D+01,0.252070D+02,9
5869,O,-0.866710D+00,0.468212D+01,0.827440D+01,9
5870,H,-0.366301D+00,0.108612D+02,0.655294D+01,9
5871,H,-0.257733D+02,-0.254805D+01,0.599513D+01,9
5872,O,-0.120677D+02,0.589402D+01,0.459686D+01,9
5873,H,-0.962147D+01,0.110474D+02,0.891020D+01,9
5874,H,-0.351414D+02,-0.241997D+02,0.205375D+02,9
5875,O,0.283529D+01,0.714991D+01,0.563650D+00,9
5876,H,-0.334126D+02,-0.263674D+02,-0.513785D+01,9
5877,H,0.144974D+01,-0.261255D+01,-0.831780D+01,9
5878,O,-0.228599D+00,0.186606D+01,-0.180693D+01,9
5879,H,0.203503D+02,0.172784D+02,-0.220326D+01,9
5880,H,-0.232254D+02,0.397354D+02,0.239968D+02,9
5881,O,-0.291154D+00,0.138889D+00,0.593402D+01,9
5882,H,0.152976D+02,0.300282D+02,-0.213381D+02,9
5883,H,-0.126453D+02,0.278686D+02,0.620388D+01,9
5884,O,0.276264D+01,-0.136742D+01,-0.160288D+00,9
5885,H,0.285822D+02,0.132887D+02,0.230184D+02,9
5886,H,-0.151624D+01,-0.151444D+02,0.116912D+02,9
5887,O,0.145983D+00,0.140501D+01,-0.321611D+01,9
5888,H,0.176644D+01,0.280625D+02,-0.765569D+01,9
5889,H,-0.200537D+01,0.465602D+01,0.320692D+02,9
5890,O,-0.259108D+01,0.694272D+00,-0.410987D+01,9
5891,H,-0.132456D+02,0.106285D+02,-0.385186D+00,9
5892,H,0.165885D+02,0.427729D+01,0.180826D+02,9
5893,O,0.340339D+01,-0.488193D+01,-0.520898D+01,9
5894,H,-0.202125D+02,-0.463118D+00,0.712469D+01,9
5895,H,-0.240878D+02,0.327144D+01,0.841300D+01,9
5896,O,0.713879D+00,-0.160933D+01,0.415425D+00,9
5897,H,0.274762D+02,-0.192214D+01,-0.258958D+02,9
5898,H,0.185807D+02,0.104158D+01,-0.173875D+02,9
5899,O,0.136884D+01,0.310631D+01,0.578038D+01,9
5900,H,0.828957D+01,0.136646D+02,0.189643D+02,9
5901,H,0.677739D+01,0.192773D+02,0.360048D+00,9
5902,O,-0.376629D+01,0.409354D+01,-0.252823D+01,9
5903,H,0.651455D+00,0.254436D+01,-0.490158D+01,9
5904,H,0.519631D+01,0.666051D+01,-0.266978D+01,9
5905,O,0.411208D+01,-0.471158D+00,0.422696D+00,9
5906,H,0.168190D+01,0.215881D+02,-0.281039D+02,9
5907,H,0.288788D+02,-0.110351D+02,0.273985D+02,9
5908,O,-0.348485D+01,-0.459348D+01,0.223535D+00,9
5909,H,-0.277563D+02,0.920760D+01,0.816753D+01,9
5910,H,0.172950D+02,0.100925D+02,-0.398606D+01,9
5911,O,-0.396739D+01,-0.490653D+00,0.319667D+00,9
5912,H,-0.140108D+02,-0.137695D+02,0.245906D+02,9
5913,H,-0.433670D+01,0.388266D+02,0.284821D+02,9
5914,O,0.388659D+01,0.428577D+01,0.155121D+01,9
5915,H,0.116711D+01,0.307387D+02,0.226550D+02,9
5916,H,0.412996D+01,0.787133D+01,-0.218771D+02,9
5917,O,0.338683D+01,-0.213513D+00,-0.230355D+01,9
5918,H,0.257963D+01,0.958265D+01,0.155914D+02,9
5919,H,-0.261479D+02,0.763675D+01,0.179348D+02,9
5920,O,-0.150494D+01,-0.255060D+01,0.172665D+01,9
5921,H,-0.582161D+02,-0.151292D+02,-0.144089D+02,9
5922,H,-0.139475D+02,-0.914986D+01,-0.135898D+02,9
5923,O,-0.112008D+01,0.442098D+00,0.443625D+01,9
5924,H,-0.225989D+02,0.521601D+01,0.823727D+01,9
5925,H,0.166907D+02,0.158744D+02,0.670033D+01,9
5926,O,-0.102121D+02,-0.769137D+00,0.407929D+01,9
5927,H,-0.522524D+01,-0.412571D+01,0.302718D+01,9
5928,H,-0.128684D+02,0.359220D+02,-0.126289D+02,9
5929,O,0.466439D-01,0.449580D+01,-0.516459D+01,9
5930,H,0.702100D+01,0.108265D+01,-0.881863D+01,9
5931,H,-0.847299D+01,-0.376775D+02,0.669879D+01,9
5932,O,-0.461635D+01,-0.106968D+02,-0.948267D-01,9
5933,H,0.165549D+02,-0.781211D+01,0.260770D+02,9
5934,H,0.217911D+02,0.425791D+02,-0.562476D+01,9
5935,O,-0.320834D+01,-0.383808D+00,-0.522251D+00,9
5936,H,0.999442D+01,-0.310709D+02,-0.846920D+01,9
5937,H,-0.221668D+01,0.242461D+02,0.360864D+02,9
5938,O,0.173994D+01,0.485985D+00,0.988742D+01,9
5939,H,-0.257537D+02,0.162613D+02,-0.301142D+02,9
5940,H,0.685933D+00,-0.140990D+02,0.110625D+02,9
5941,O,0.164550D+01,0.168422D+01,-0.264737D+01,9
5942,H,-0.135588D+02,-0.129938D+02,-0.102875D+02,9
5943,H,-0.553314D+01,0.686667D+00,0.672904D+01,9
5944,O,-0.686965D+01,0.749940D-01,-0.206014D+01,9
5945,H,-0.305038D+01,-0.239635D+01,0.229624D+02,9
5946,H,0.177727D+02,0.139262D+02,-0.230642D+02,9
5947,O,-0.907598D+00,-0.284079D+01,-0.564931D+01,9
5948,H,-0.300992D+02,-0.269659D+02,-0.749344D+01,9
5949,H,0.191895D+01,-0.108577D+02,-0.121246D+02,9
5950,O,0.188234D+01,-0.246932D+01,-0.601339D+01,9
5951,H,-0.362118D+01,0.172665D+02,-0.481611D+01,9
5952,H,-0.798106D+01,-0.130645D+02,-0.176790D+02,9
5953,O,0.387840D+01,0.136750D+01,0.410703D+01,9
5954,H,-0.166808D+02,-0.857992D+01,-0.648142D+01,9
5955,H,-0.512357D+01,0.252720D+02,-0.288818D+01,9
5956,O,-0.543030D+00,-0.227067D+01,0.844127D+01,9
5957,H,-0.180826D+02,-0.151521D+02,-0.284695D+02,9
5958,H,0.204716D+02,-0.331957D+02,0.200633D+02,9
5959,O,0.339340D+01,-0.102612D+01,-0.596552D+01,9
5960,H,-0.707704D+01,-0.711689D+01,-0.171061D+02,9
5961,H,-0.851275D+01,-0.270180D+02,0.546314D+01,9
5962,O,0.795539D+01,-0.425831D-02,0.571022D+00,9
5963,H,0.540880D+01,-0.922635D+01,-0.241057D+02,9
5964,H,0.106490D+02,-0.184516D+02,-0.114665D+02,9
5965,O,-0.630942D+00,-0.425777D+01,-0.341636D+01,9
5966,H,0.829738D+01,-0.997471D+01,0.286200D+02,9
5967,H,0.194355D+02,0.453797D+01,0.819700D+01,9
5968,O,0.270698D+01,0.368392D+01,-0.102287D+02,9
5969,H,0.154734D+02,-0.163272D+02,0.319107D+02,9
5970,H,0.211953D+01,-0.234747D+02,-0.199678D+02,9
5971,O,-0.465245D+01,-0.202411D+01,0.146007D+01,9
5972,H,0.127881D+02,-0.141082D+01,0.150217D+02,9
5973,H,-0.215984D+02,-0.206898D+02,0.868905D+01,9
5974,O,-0.514044D+01,-0.698385D+01,0.436469D+01,9
5975,H,-0.339295D+02,0.900890D+01,0.866809D+01,9
5976,H,0.110008D+02,-0.210818D+02,0.111288D+02,9
5977,O,-0.852343D+01,-0.276639D+01,-0.137299D+01,9
5978,H,-0.487921D+02,0.934610D+01,0.404084D+01,9
5979,H,0.171265D+02,-0.807349D+01,0.489359D+01,9
5980,O,0.756148D+01,-0.176126D+01,-0.679097D+00,9
5981,H,0.953508D+01,-0.196734D+02,-0.214563D+02,9
5982,H,0.187728D+02,0.188585D+02,-0.360215D+01,9
5983,O,-0.524648D+01,-0.161320D+01,0.944690D+00,9
5984,H,0.825418D+01,-0.114613D+02,-0.325442D+01,9
5985,H,-0.169727D+01,0.576707D+01,-0.157151D+02,9
5986,O,-0.378208D+01,0.923099D+00,-0.612037D+01,9
5987,H,0.852630D+00,-0.338919D+02,0.160672D+02,9
5988,H,0.992400D+01,-0.581563D+01,0.661442D+01,9
5989,O,-0.591497D+01,0.263204D+01,-0.168166D+01,9
5990,H,-0.497560D+01,-0.514836D+01,-0.120032D+02,9
5991,H,-0.339661D+02,0.736960D+01,-0.655545D+01,9
5992,O,-0.505477D+01,-0.298760D+01,-0.191829D+01,9
5993,H,0.495778D+01,-0.989508D+01,0.240641D+02,9
5994,H,-0.116483D+02,0.751943D+01,-0.130113D+02,9
5995,O,0.100614D+02,0.520247D+01,-0.139227D+02,9
5996,H,0.206100D+02,-0.966038D+01,0.252585D+01,9
5997,H,0.177149D+02,0.127046D+02,-0.560197D+00,9
5998,O,0.226889D+01,0.675909D+01,0.514407D+01,9
5999,H,-0.154878D+02,-0.589804D+01,0.371907D+02,9
6000,H,0.309378D+02,-0.225130D+02,0.744564D+01,10
6001,H,0.162803D+02,0.689891D+00,0.112804D+02,10
6002,O,0.657038D+01,-0.437550D+01,0.138211D+01,10
6003,H,0.165053D+02,-0.414428D+01,-0.116012D+02,10
6004,H,-0.231321D+02,-0.435102D+01,-0.102656D+02,10
6005,O,0.739482D+01,-0.341738D+01,0.244642D+01,10
6006,H,0.809545D+01,0.142252D+02,-0.319464D+01,10
6007,H,0.858049D+01,-0.131718D+01,-0.469565D+01,10
6008,O,-0.674295D+01,0.368357D+01,-0.626171D+01,10
6009,H,0.222940D+01,0.118627D+02,0.290671D+01,10
6010,H,-0.782606D+01,0.180344D+01,0.211767D+00,10
6011,O,-0.828730D+01,0.320893D+01,0.243840D+01,10
6012,H,-0.324016D+02,0.416579D+02,-0.262840D+02,10
6013,H,-0.140077D+02,-0.205548D+02,-0.350291D+02,10
6014,O,0.295621D+01,-0.130236D+01,-0.392123D+00,10
6015,H,-0.148617D+02,-0.101387D+02,-0.174028D+02,10
6016,H,0.405971D+02,-0.890286D+01,-0.116430D+02,10
6017,O,-0.924157D+00,0.932628D+00,-0.380563D+01,10
6018,H,0.216122D+02,-0.264617D+02,0.185092D+00,10
6019,H,-0.411481D+02,0.789365D+01,-0.268476D+02,10
6020,O,-0.183780D+01,-0.142929D+01,0.373117D+01,10
6021,H,0.153927D+02,0.148730D+02,0.160374D+02,10
6022,H,-0.239659D+01,-0.171236D-01,0.188455D+02,10
6023,O,0.488189D+01,-0.412929D+01,-0.102029D+02,10
6024,H,0.172760D+01,0.683332D+01,-0.115172D+02,10
6025,H,-0.880057D+01,-0.132626D+02,-0.165760D+01,10
6026,O,0.117568D+01,-0.540084D+01,0.403577D+01,10
6027,H,0.405398D+01,0.618137D+01,-0.894502D+00,10
6028,H,0.986808D+01,0.102861D+02,-0.184401D+02,10
6029,O,0.446939D+01,0.396185D+01,0.189139D+01,10
6030,H,0.556914D+01,0.160048D+02,0.637819D+01,10
6031,H,-0.130737D+02,-0.313928D+01,-0.122748D+02,10
6032,O,0.104909D+01,-0.318539D+01,0.172748D+01,10
6033,H,-0.188967D+02,0.219075D+01,0.134368D+02,10
6034,H,0.398278D+02,0.353412D+02,-0.751729D+01,10
6035,O,0.308254D+01,0.181047D+01,0.161424D+01,10
6036,H,0.574867D+01,-0.931269D+01,-0.195924D+01,10
6037,H,0.767969D+01,-0.465144D+01,0.122367D+02,10
6038,O,-0.422364D+01,-0.368090D+01,0.209108D+01,10
6039,H,0.141329D+02,0.131563D+02,-0.257182D+02,10
6040,H,-0.157341D+02,-0.216717D+02,-0.182754D+02,10
6041,O,0.173263D+01,-0.416173D+01,0.618503D+01,10
6042,H,0.115618D+02,-0.124521D+02,-0.385914D+02,10
6043,H,0.341322D+02,-0.217728D+02,-0.122062D+02,10
6044,O,0.278038D+01,0.240693D+01,-0.559023D+01,10
6045,H,-0.587955D+01,0.424030D+01,0.238716D+02,10
6046,H,-0.389845D+01,-0.784268D+01,-0.227767D+02,10
6047,O,-0.255813D+01,-0.655575D+00,-0.265757D+01,10
6048,H,-0.591374D+01,0.163002D+02,-0.226820D+01,10
6049,H,-0.121572D+02,-0.234559D+02,0.239264D+02,10
6050,O,-0.314004D+01,-0.109815D+01,0.562162D+01,10
6051,H,-0.202012D+02,0.650580D+01,0.421095D+01,10
6052,H,-0.529299D+00,0.124613D+02,0.787583D+01,10
6053,O,-0.206509D+00,-0.545871D+01,0.624783D+01,10
6054,H,0.450774D+01,0.603440D+01,0.216961D+02,10
6055,H,-0.170996D+02,0.234613D+01,0.291750D+00,10
6056,O,-0.649502D+01,-0.107533D+01,-0.448461D+01,10
6057,H,-0.172836D+02,-0.267182D+01,0.978161D+01,10
6058,H,-0.137217D+02,-0.126944D+02,-0.148302D+02,10
6059,O,-0.338255D+01,0.171180D+01,-0.497238D+01,10
6060,H,-0.617577D+01,0.149371D+02,-0.163635D+02,10
6061,H,0.127664D+02,-0.144289D+02,-0.189093D+02,10
6062,O,0.321047D+01,0.388399D+01,-0.370671D+01,10
6063,H,0.131926D+02,-0.105473D+02,-0.226678D+02,10
6064,H,0.404448D+01,0.325900D+02,-0.160597D+02,10
6065,O,0.549892D+01,0.749139D+01,0.338930D+00,10
6066,H,-0.119574D+02,0.141134D+02,0.698591D+01,10
6067,H,0.205512D+02,-0.964402D+01,-0.531988D+01,10
6068,O,0.169228D+01,-0.329052D+01,0.884192D+01,10
6069,H,0.128212D+02,-0.187607D+02,-0.130735D+02,10
6070,H,0.172228D+02,-0.189155D+02,-0.104512D+02,10
6071,O,0.190191D+01,0.574440D+01,0.431697D+01,10
6072,H,-0.720695D+01,0.769514D+01,-0.593417D+01,10
6073,H,0.214552D+02,-0.123916D+02,0.259202D+01,10
6074,O,-0.413408D+01,-0.499949D+00,0.450858D+00,10
6075,H,-0.496870D+01,0.272542D+01,0.748489D+01,10
6076,H,-0.140679D+02,0.809360D+00,0.370196D+01,10
6077,O,-0.162324D+01,0.248846D+01,0.809019D-01,10
6078,H,0.117650D+02,0.347792D+01,-0.197421D+01,10
6079,H,-0.284127D+01,0.611171D+01,-0.663921D+01,10
6080,O,0.174136D+01,-0.119276D+01,-0.445399D+01,10
6081,H,0.127150D+02,0.708335D+01,-0.134998D+02,10
6082,H,0.115855D+02,-0.454327D+02,0.229031D+01,10
6083,O,0.324955D-01,-0.290338D+01,0.258755D+01,10
6084,H,-0.199296D+02,-0.165344D+02,-0.392586D+01,10
6085,H,0.158888D+02,-0.836810D+01,-0.588258D+01,10
6086,O,0.421207D+01,0.340655D+01,0.400623D+01,10
6087,H,0.317046D+00,-0.103158D+02,0.526337D+01,10
6088,H,-0.451755D+02,-0.156339D+01,0.964237D+01,10
6089,O,0.562893D+01,-0.656189D+01,0.547342D+01,10
6090,H,-0.222865D+02,-0.770767D+01,0.771089D+01,10
6091,H,0.332739D+02,-0.310582D+02,0.911118D+01,10
6092,O,0.623515D+00,0.130937D+01,0.142226D+01,10
6093,H,-0.101278D+02,-0.691411D+01,-0.302399D+02,10
6094,H,-0.989333D+01,0.202141D+01,0.130200D+02,10
6095,O,-0.255252D+01,-0.538890D+01,0.548041D+01,10
6096,H,0.156365D+02,-0.169847D+02,-0.385947D+02,10
6097,H,0.116989D+02,-0.210836D+02,-0.192733D+02,10
6098,O,-0.271400D+01,0.777983D+01,0.711012D+00,10
6099,H,-0.700060D-01,0.400243D+02,-0.129371D+02,10
6100,H,0.659568D+01,-0.165103D+02,0.368492D+02,10
6101,O,0.775744D+01,-0.254807D+01,-0.677181D+01,10
6102,H,0.254640D+02,-0.161175D+02,-0.963800D+01,10
6103,H,-0.118787D+01,0.220753D+02,-0.213046D+01,10
6104,O,-0.274285D+00,-0.198260D+01,-0.396719D+01,10
6105,H,-0.626125D+00,-0.202225D+02,0.958071D+01,10
6106,H,0.782442D+01,0.154782D+02,-0.359743D+02,10
6107,O,-0.257751D+01,0.722783D+01,0.374571D-01,10
6108,H,0.277246D+01,-0.107833D+01,-0.108927D+02,10
6109,H,0.609065D+01,0.280767D+02,-0.931659D+01,10
6110,O,-0.258438D+01,0.833468D+01,0.112327D+02,10
6111,H,-0.148608D+02,0.212600D+02,-0.252795D+01,10
6112,H,-0.157983D+02,0.231042D+02,-0.201497D+02,10
6113,O,0.944936D+01,0.393488D+01,-0.750770D+00,10
6114,H,0.169426D+02,0.186868D+01,-0.173889D+02,10
6115,H,0.299611D+02,-0.722443D+01,0.111708D+02,10
6116,O,0.883627D+00,-0.927980D+01,0.203292D+00,10
6117,H,-0.879678D+00,0.158550D+01,0.875384D+01,10
6118,H,-0.168081D+01,-0.567791D+01,0.994821D+01,10
6119,O,0.859454D+01,0.609390D+01,-0.283247D+01,10
6120,H,-0.361735D+02,0.405085D+01,-0.283459D+02,10
6121,H,0.408247D+02,0.213877D+02,-0.117218D+02,10
6122,O,0.308463D+01,-0.245807D+01,0.965212D+01,10
6123,H,0.286833D+02,0.464497D+01,0.946240D+01,10
6124,H,0.352234D+01,-0.913058D+01,-0.161523D+02,10
6125,O,0.342298D+00,-0.728001D+01,0.178331D+01,10
6126,H,-0.238283D+02,-0.112816D+02,0.993226D+01,10
6127,H,-0.231655D+01,-0.289731D+02,0.217680D+02,10
6128,O,0.330326D+01,-0.240698D+01,0.111423D+01,10
6129,H,-0.121365D+01,0.138791D+02,0.131067D+02,10
6130,H,0.195288D+02,0.102734D+02,0.398908D+00,10
6131,O,0.887746D+01,-0.194562D+01,0.106806D+01,10
6132,H,0.208935D+02,0.797349D+01,0.338246D+01,10
6133,H,-0.944085D+01,0.588056D+01,-0.110855D+02,10
6134,O,-0.424328D+01,0.382858D+01,0.322333D+00,10
6135,H,0.983177D+01,-0.328921D+02,0.724963D+01,10
6136,H,-0.143089D+02,0.661769D+01,0.188749D+02,10
6137,O,-0.272892D+01,-0.145750D+02,0.559243D+01,10
6138,H,0.146613D+02,0.457606D+01,-0.119820D+01,10
6139,H,-0.359756D+01,0.168228D+01,-0.388205D+01,10
6140,O,-0.189307D+01,0.338830D+00,-0.104682D+01,10
6141,H,0.123664D+02,-0.107407D+02,-0.692884D+01,10
6142,H,-0.277460D+02,-0.353126D+00,-0.356760D+01,10
6143,O,0.160688D+01,0.405471D+01,-0.570447D+00,10
6144,H,0.476690D+02,-0.869702D+01,0.900941D+01,10
6145,H,0.669911D+01,0.761429D+01,-0.914471D+01,10
6146,O,-0.123842D+01,-0.147362D+00,-0.193602D+01,10
6147,H,-0.149095D+02,0.428836D+02,-0.163397D+02,10
6148,H,0.436838D+02,-0.882746D+01,-0.737039D+01,10
6149,O,-0.400009D+01,-0.570367D+00,0.280518D+01,10
6150,H,-0.270191D+02,-0.315276D+01,0.131287D+02,10
6151,H,0.152398D+02,-0.381254D+02,0.645344D+01,10
6152,O,-0.105857D+01,0.285125D+00,0.337967D+01,10
6153,H,-0.414293D+02,0.274216D+02,0.200846D+02,10
6154,H,-0.102819D+02,-0.185653D+02,0.828524D+01,10
6155,O,-0.843273D+01,-0.112618D+00,0.104065D+01,10
6156,H,-0.449151D+01,0.349758D+01,-0.378673D+01,10
6157,H,0.164459D+02,-0.164956D+01,0.329359D+01,10
6158,O,-0.452131D+00,-0.489680D+01,-0.877622D-01,10
6159,H,0.648465D+01,-0.190406D+02,0.300013D+01,10
6160,H,0.527829D+01,0.110299D+02,0.825479D+01,10
6161,O,0.373160D+00,-0.110397D+01,-0.404468D+01,10
6162,H,-0.226840D+02,-0.276056D+01,0.822760D+01,10
6163,H,-0.195107D+01,0.415584D+02,0.144110D+02,10
6164,O,0.775208D+01,0.184337D+01,-0.941328D+01,10
6165,H,0.813932D+00,-0.863326D+01,-0.448045D+01,10
6166,H,0.215280D+02,0.654565D+01,-0.264119D+01,10
6167,O,0.252531D+00,-0.923956D+00,0.870282D+00,10
6168,H,0.252120D+02,-0.670592D+01,0.113769D+02,10
6169,H,0.256316D+01,0.114683D+02,-0.218964D+02,10
6170,O,-0.125561D+01,0.424726D+00,0.516727D+01,10
6171,H,-0.589931D+01,0.265482D+01,-0.716579D+01,10
6172,H,0.827973D+01,0.214204D+01,-0.161024D+02,10
6173,O,-0.187563D+01,0.528935D+01,0.519133D+00,10
6174,H,0.290729D+02,-0.140428D+01,0.158436D+02,10
6175,H,0.187922D+01,-0.752792D+01,0.543363D+01,10
6176,O,-0.875050D+01,0.102364D+01,-0.980981D+00,10
6177,H,-0.936495D+01,0.299239D+01,-0.168064D+02,10
6178,H,-0.268748D+02,-0.120286D+02,-0.101296D+02,10
6179,O,-0.455289D+01,0.661800D+01,0.215599D+01,10
6180,H,0.180742D+02,0.199664D+02,0.125283D+02,10
6181,H,0.734187D+01,0.377592D+01,-0.285919D+01,10
6182,O,-0.105376D+01,0.203981D+01,-0.762988D+00,10
6183,H,-0.739178D+01,-0.298334D+02,0.136843D+01,10
6184,H,0.246951D+02,0.126211D+02,0.121527D+02,10
6185,O,-0.735988D+01,0.697668D-01,-0.275159D+01,10
6186,H,0.309048D+00,0.204100D+02,0.115707D+01,10
6187,H,0.864767D+01,0.741249D+01,0.319531D+01,10
6188,O,0.369638D+01,0.404150D+01,-0.859639D+01,10
6189,H,-0.727531D+01,-0.773959D+01,0.188387D+01,10
6190,H,-0.130203D+02,-0.628676D+01,0.969120D+01,10
6191,O,0.100842D+02,0.696784D+01,-0.524846D+01,10
6192,H,0.351038D+02,-0.150659D+02,-0.169902D+01,10
6193,H,-0.121381D+02,-0.990921D+01,0.246561D+02,10
6194,O,-0.244902D+01,0.177183D+01,0.496788D+01,10
6195,H,0.541242D+01,0.263798D+02,-0.433075D+01,10
6196,H,0.200721D+02,0.188623D+02,-0.250988D+02,10
6197,O,-0.187660D+01,-0.842789D+01,0.708989D+01,10
6198,H,0.194127D+02,-0.336358D+02,-0.203072D+02,10
6199,H,-0.264615D+01,-0.323320D+01,-0.149545D+02,10
6200,molden,generated,tinker,.xyz,10
6201,O,-0.318686D+01,0.376456D+01,0.966492D+01,10
6202,H,0.956822D+01,0.117786D+02,0.520299D+01,10
6203,H,0.144584D+01,0.329870D+02,-0.216883D+01,10
6204,O,-0.394723D+01,0.293625D+01,-0.534990D-01,10
6205,H,0.203007D+02,0.138268D+02,-0.325394D+01,10
6206,H,0.904394D+01,0.775630D+01,-0.151756D+02,10
6207,O,0.143136D+01,0.521039D+00,0.226318D+01,10
6208,H,0.118520D+02,-0.245339D+01,0.141551D+02,10
6209,H,0.704197D+01,-0.124988D+02,0.112545D+02,10
6210,O,0.305163D+01,0.436899D+01,-0.731156D+00,10
6211,H,0.107019D+02,-0.174641D+02,0.553997D+01,10
6212,H,0.127177D+02,-0.435615D+01,0.427102D+01,10
6213,O,0.712850D+01,-0.116285D+02,-0.863414D+01,10
6214,H,0.201771D+02,-0.933632D+01,0.874302D+01,10
6215,H,-0.683710D+01,0.200403D+01,-0.198637D+01,10
6216,O,-0.183773D+01,-0.666745D+01,-0.491627D+01,10
6217,H,0.781899D+01,-0.170462D+02,-0.169903D+02,10
6218,H,-0.792310D+01,-0.177392D+02,-0.100012D+02,10
6219,O,0.350916D+01,0.206854D+01,-0.234114D+01,10
6220,H,0.629412D+00,-0.117233D+02,0.794092D+00,10
6221,H,-0.322092D+01,-0.200806D+02,-0.807986D+01,10
6222,O,-0.605454D+01,-0.717247D+01,-0.751626D+01,10
6223,H,-0.215045D+02,0.831059D+01,0.145368D+02,10
6224,H,0.103255D+02,0.689214D+01,0.160865D+02,10
6225,O,-0.384003D+01,0.627591D+01,-0.472544D+01,10
6226,H,0.110925D+02,0.563011D+01,-0.747696D+01,10
6227,H,-0.893974D+01,-0.351997D+02,0.191086D+02,10
6228,O,-0.148930D+00,0.100706D+02,-0.681734D+01,10
6229,H,-0.168975D+02,-0.376749D+02,-0.143747D+02,10
6230,H,-0.763150D+01,0.101638D+02,0.234132D+02,10
6231,O,-0.584020D+00,-0.366248D+01,0.234895D+01,10
6232,H,0.190582D+01,0.179163D+01,0.734478D+01,10
6233,H,-0.161817D+02,0.230553D+02,0.292031D+02,10
6234,O,0.252563D+00,-0.190120D+01,0.634372D+01,10
6235,H,0.619960D+01,0.727500D+01,0.488809D+02,10
6236,H,-0.779782D+01,0.591560D+01,0.154197D+02,10
6237,O,-0.100543D+01,0.827051D+00,-0.269558D+01,10
6238,H,0.227788D+02,0.221614D+01,-0.177432D+02,10
6239,H,-0.993673D+01,-0.173065D+02,-0.135787D+02,10
6240,O,0.299964D+01,-0.726006D+00,-0.446941D+01,10
6241,H,-0.111973D+02,0.135828D+02,0.234472D+02,10
6242,H,-0.116722D+01,-0.268200D+02,-0.308937D+02,10
6243,O,-0.189915D+01,-0.115574D+00,-0.316426D+01,10
6244,H,0.364437D+02,-0.134011D+02,0.363783D+02,10
6245,H,0.102972D+02,-0.469689D+01,-0.181530D+01,10
6246,O,0.208118D+01,-0.236368D+01,-0.371926D+01,10
6247,H,-0.512981D+01,-0.115739D+02,0.206440D+02,10
6248,H,-0.141662D+02,0.143713D+02,-0.452536D+01,10
6249,O,-0.144665D+01,-0.768644D+01,0.405447D+01,10
6250,H,0.357396D+01,0.989894D+01,-0.397834D+01,10
6251,H,0.637302D-01,0.200345D+02,-0.833644D+01,10
6252,O,0.235568D+01,0.117281D+01,0.516818D+01,10
6253,H,-0.101541D+02,0.319167D+01,0.964334D+01,10
6254,H,0.606003D+01,-0.248915D+02,-0.781854D+01,10
6255,O,-0.248145D+01,0.817788D+01,-0.257426D+01,10
