two,dx,dy,dz,dr,atom0,atom1,projection,bond,molecule_label0,molecule_label1
271925,0.4423750527359971,0.05783226788799922,1.9195400157361995,1.9707039682572252,592896,592960,13,True,1.0,1.0
271926,0.28313626025299854,-1.74021156856859,-0.6252868435580003,1.8706913379755445,592896,592961,13,True,1.0,1.0
271956,-0.7982535820720003,-1.6418471654769995,0.14300072378100026,1.8312072802054735,592897,592962,13,True,2.0,2.0
271957,-1.3026903488888006,1.1922432474929998,-0.5227077984299999,1.8416485953678072,592897,592963,13,True,2.0,2.0
273608,-0.15923879248299855,-1.7980438364565892,-2.5448268592942,3.120009995919269,592960,592961,13,False,1.0,1.0
273654,-0.5044367668168004,2.8340904129699993,-0.6657085222110002,2.9546053471063445,592962,592963,13,False,2.0,2.0
274965,0.40132601949899893,0.06323610820860281,1.9037725612615004,1.9466410414661595,593088,593152,13,True,1.0,1.0
274966,0.2544563542620004,-1.7584811348895997,-0.5851093446114,1.8706568052795,593088,593153,13,True,1.0,1.0
274996,-0.8541183015876994,-1.5835817005839985,0.12248637724299982,1.8034001187040218,593089,593154,13,True,2.0,2.0
274997,-1.3210000093755996,1.172986743361001,-0.5531722887520001,1.8511992075176857,593089,593155,13,True,2.0,2.0
276647,-0.14686966523699851,-1.8217172430982025,-2.4888819058729004,3.0878402733544466,593152,593153,13,False,1.0,1.0
276693,-0.46688170778790017,2.7565684439449996,-0.6756586659949999,2.8763106139905066,593154,593155,13,False,2.0,2.0
278006,0.3502583541669999,0.055521141863298595,1.8612901082932005,1.8947729096352666,593280,593344,13,True,1.0,1.0
278007,0.22270705165799853,-1.7497432639740325,-0.5262781851728997,1.840697870067106,593280,593345,13,True,1.0,1.0
278038,-0.9139004949725003,-1.573710240354,0.11103371802700046,1.8232132409142174,593281,593346,13,True,2.0,2.0
278039,-1.3328232270290004,1.1620687548249968,-0.5759830779759998,1.8597252623877603,593281,593347,13,True,2.0,2.0
279679,-0.12755130250900137,-1.805264405837331,-2.3875682934661002,2.9959524805509816,593344,593345,13,False,1.0,1.0
279725,-0.4189227320565001,2.735778995178997,-0.6870167960030003,2.8516618039112758,593346,593347,13,False,2.0,2.0
281033,0.29574284169699894,0.03964208585910001,1.8183582983652995,1.8426780035101695,593472,593536,13,True,1.0,1.0
281034,0.19115494094299734,-1.7358923655931306,-0.45972135022369987,1.8058810138608075,593472,593537,13,True,1.0,1.0
281065,-0.9652760512645999,-1.6012201391599987,0.11051783659799952,1.8729329890316007,593473,593538,13,True,2.0,2.0
281066,-1.3307574745497002,1.1618983070020015,-0.5892681836880005,1.862299686997495,593473,593539,13,True,2.0,2.0
282704,-0.1045879007540016,-1.7755344514522307,-2.2780796485889994,2.890174406950778,593536,593537,13,False,1.0,1.0
282750,-0.36548142328510025,2.763118446162,-0.699786020286,2.8736911268393,593538,593539,13,False,2.0,2.0
284057,0.2444109020260008,0.022323543375602384,1.8085985787216998,1.8251750186138749,593664,593728,13,True,1.0,1.0
284058,0.16285168610500023,-1.7459030594280094,-0.39882777012590065,1.7982663192116242,593664,593729,13,True,1.0,1.0
284089,-0.9880615740394001,-1.6342734596350006,0.1206623250629999,1.9135503159442084,593665,593730,13,True,2.0,2.0
284090,-1.3133508392103002,1.1748650054410028,-0.592427687863001,1.8590773983917368,593665,593731,13,True,2.0,2.0
285731,-0.08155921592100057,-1.7682266028036118,-2.2074263488476005,2.8294890546087466,593728,593729,13,False,1.0,1.0
285777,-0.32528926517090007,2.8091384650760034,-0.7130900129260009,2.916430933270972,593730,593731,13,False,2.0,2.0
287077,0.19833995814900263,0.009850703058500443,1.8458849758042,1.856536323169834,593856,593920,13,True,1.0,1.0
287078,0.13855300190200026,-1.7874421636440623,-0.35088141955399976,1.8268180515029,593856,593921,13,True,1.0,1.0
287109,-0.9703379190163002,-1.6481094818169986,0.13997299508799976,1.917658202206505,593857,593922,13,True,2.0,2.0
287110,-1.2840289596978005,1.201232091434001,-0.5860653533899995,1.8534188693540554,593857,593923,13,True,2.0,2.0
288756,-0.059786956247002365,-1.7972928667025627,-2.1967663953581997,2.8389467632578556,593920,593921,13,False,1.0,1.0
288802,-0.31369104068150033,2.8493415732509995,-0.7260383484779993,2.957073072063148,593922,593923,13,False,2.0,2.0
290105,0.15512765505900106,0.00655309321239983,1.9090276344810002,1.9153313137958348,594048,594112,13,True,1.0,1.0
290106,0.11653745251700087,-1.8369405238399104,-0.3148530308434001,1.8673681739270571,594048,594113,13,True,1.0,1.0
290138,-0.9159586248073,-1.6380122082439996,0.16615973818699992,1.8840576571086238,594049,594114,13,True,2.0,2.0
290139,-1.2504938530192993,1.2380848466240018,-0.5720993923510012,1.850374740047922,594049,594115,13,True,2.0,2.0
291782,-0.038590202542000185,-1.8434936170523102,-2.2238806653244003,2.8888757559729945,594112,594113,13,False,1.0,1.0
291828,-0.3345352282119993,2.8760970548680014,-0.7382591305380011,2.9881222585024814,594114,594115,13,False,2.0,2.0
293128,0.11247817268100135,0.014435051007499311,1.9624141179103,1.965687889824045,594240,594304,13,True,1.0,1.0
293129,0.09483253075899967,-1.8624775305994525,-0.28739668513229955,1.886905566132822,594240,594305,13,True,1.0,1.0
293161,-0.8430532245156002,-1.6197067425980016,0.1969273401240006,1.8365644689669607,594241,594306,13,True,2.0,2.0
293162,-1.220705057189,1.278287246754001,-0.5517736540060003,1.851646102017299,594241,594307,13,True,2.0,2.0
294810,-0.017645641922001687,-1.8769125816069518,-2.2498108030425996,2.929976255391927,594304,594305,13,False,1.0,1.0
294855,-0.37765183267339975,2.8979939893520026,-0.7487009941300009,3.016876405763611,594306,594307,13,False,2.0,2.0
296152,0.07027887748400019,0.03290745667980133,1.9795758674444999,1.9810963218112814,594432,594496,13,True,1.0,1.0
296153,0.07281758866799848,-1.8491997033702994,-0.2674269775276006,1.869855377421947,594432,594497,13,True,1.0,1.0
296184,-0.7757780222344,-1.6204987906489983,0.23169150268000038,1.81149905401325,594433,594498,13,True,2.0,2.0
296185,-1.2010152016527993,1.3107198518870007,-0.525314080267,1.8537472663927408,594433,594499,13,True,2.0,2.0
297835,0.002538711183998288,-1.8821071600501007,-2.2470028449721005,2.931101429885879,594496,594497,13,False,1.0,1.0
297879,-0.42523717941839934,2.931218642535999,-0.7570055829470004,3.05711086513447,594498,594499,13,False,2.0,2.0
299183,0.03039106028399985,0.059779262892600826,1.9523044135859005,1.9534558352120877,594624,594688,13,True,1.0,1.0
299184,0.05123411519300092,-1.8092231815917081,-0.25727211247449944,1.8281417875059702,594624,594689,13,True,1.0,1.0
299215,-0.7303312605486001,-1.6554602661430025,0.2700087205230002,1.8294362935262969,594625,594690,13,True,2.0,2.0
299216,-1.1968793486024998,1.3257243896879984,-0.4929331888640007,1.8528487421288315,594625,594691,13,True,2.0,2.0
300865,0.02084305490900107,-1.869002444484309,-2.2095765260604,2.894103141725154,594688,594689,13,False,1.0,1.0
300910,-0.4665480880538997,2.981184655831001,-0.7629419093870009,3.1124282204940945,594690,594691,13,False,2.0,2.0
302222,-0.0050637630220009555,0.09160651796450026,1.8919408589047002,1.8941640925280414,594816,594880,13,True,1.0,1.0
302223,0.0311175530429999,-1.775927114603899,-0.2613447010884995,1.7953235004532615,594816,594881,13,True,1.0,1.0
302254,-0.7067024723743005,-1.7096935416960015,0.3088620416930006,1.8756002110726409,594817,594882,13,True,2.0,2.0
302255,-1.2124718652726,1.3190887893469991,-0.45541200819899963,1.8486436529170234,594817,594883,13,True,2.0,2.0
303896,0.03618131606500086,-1.8675336325683993,-2.1532855599931997,2.850549010152526,594880,594881,13,False,1.0,1.0
303941,-0.5057693928982996,3.0287823310430007,-0.7642740498920002,3.1644019831508934,594882,594883,13,False,2.0,2.0
305254,-0.03477757842400209,0.12543338981049956,1.8303482775481008,1.8349707987768333,595008,595072,13,True,1.0,1.0
305255,0.01352735699799723,-1.7778820491260596,-0.2812633347375,1.8000435087685207,595008,595073,13,True,1.0,1.0
305286,-0.6958707779766007,-1.7518746459669998,0.343198920411,1.9160079367776732,595009,595074,13,True,2.0,2.0
305287,-1.2510320203825005,1.2927764233250016,-0.41501840639399923,1.8462373288321088,595009,595075,13,True,2.0,2.0
306922,0.04830493542199932,-1.9033154389365592,-2.111611612285601,2.8432106197079006,595072,595073,13,False,1.0,1.0
306968,-0.5551612424058998,3.0446510692920015,-0.7582173268049992,3.1863768850338325,595074,595075,13,False,2.0,2.0
308279,-0.05900837391200042,0.15932622336750057,1.8069446410229997,1.814914810498285,595200,595264,13,True,1.0,1.0
308280,-0.0009560249319982006,-1.8106276872077878,-0.3107794735495002,1.8371057173844945,595200,595265,13,True,1.0,1.0
308311,-0.6897727143401999,-1.759772484103003,0.36891695879999986,1.9257947231583488,595201,595266,13,True,2.0,2.0
308312,-1.3122348005050002,1.2505506620929978,-0.3734384612439996,1.8507548228908979,595201,595267,13,True,2.0,2.0
309947,0.05805234898000222,-1.9699539105752883,-2.1177241145725,2.8928954198959294,595264,595265,13,False,1.0,1.0
309993,-0.6224620861648003,3.0103231461960007,-0.7423554200439995,3.162371904584394,595266,595267,13,False,2.0,2.0
311298,-0.0788283200929989,0.18966072640670006,1.8370707756695994,1.8485167378222749,595392,595456,13,True,1.0,1.0
311299,-0.011976725526999132,-1.8421803138849384,-0.33804768805249985,1.872978374199019,595392,595457,13,True,1.0,1.0
311331,-0.6843142267570999,-1.7312268828409998,0.3848612781029992,1.9009341609315686,595393,595458,13,True,2.0,2.0
311332,-1.3896724944122996,1.1941715978170002,-0.33134049427700063,1.8619940842834697,595393,595459,13,True,2.0,2.0
312973,0.06685159456599976,-2.0318410402916385,-2.1751184637220993,2.9772449479231984,595456,595457,13,False,1.0,1.0
313019,-0.7053582676551997,2.925398480658,-0.7162017723799998,3.093288142922662,595458,595459,13,False,2.0,2.0
314331,-0.09445938581899682,0.20883751023720265,1.8957808879253006,1.9095865668448282,595584,595648,13,True,1.0,1.0
314332,-0.01875008552299917,-1.8444054848051579,-0.35290156347940016,1.87795704732368,595584,595649,13,True,1.0,1.0
314364,-0.6793938052591999,-1.6840933864529966,0.39359860665000035,1.8581351780955333,595585,595650,13,True,2.0,2.0
314365,-1.4713980890193001,1.124610888486,-0.28924556966199866,1.8744132379067355,595585,595651,13,True,2.0,2.0
316005,0.07570930029599765,-2.0532429950423605,-2.248682451404701,3.0459992551045194,595648,595649,13,False,1.0,1.0
316049,-0.7920042837601002,2.8087042749389965,-0.682844176311999,2.9970596688551523,595650,595651,13,False,2.0,2.0
317365,-0.10514567373099837,0.20815571469649896,1.9433045578204995,1.9572473064769007,595776,595840,13,True,1.0,1.0
317366,-0.021524441266997485,-1.814109495582798,-0.3529411495688004,1.8482489060173894,595776,595841,13,True,1.0,1.0
317398,-0.6770376434183003,-1.6496319476460002,0.40098400172299975,1.8276908116356914,595777,595842,13,True,2.0,2.0
317399,-1.5436728449570998,1.0447887434570013,-0.24814261994700004,1.8804478537163871,595777,595843,13,True,2.0,2.0
319040,0.08362123246400088,-2.022265210279297,-2.2962457073893,3.0609301592699816,595840,595841,13,False,1.0,1.0
319083,-0.8666352015387995,2.6944206911030015,-0.6491266216699998,2.9038465531344593,595842,595843,13,False,2.0,2.0
320393,-0.11027937773799934,0.183116926091202,1.9529271980821,1.9645910492476983,595968,596032,13,True,1.0,1.0
320394,-0.02083738429199755,-1.77475428392124,-0.3432967667345004,1.8077720085595108,595968,596033,13,True,1.0,1.0
320426,-0.6766026980952997,-1.6529016314359986,0.4125117743739999,1.833041455688008,595969,596034,13,True,2.0,2.0
320427,-1.5969336027385,0.9626378798019992,-0.21060702320099978,1.8764924559951313,595969,596035,13,True,2.0,2.0
322075,0.08944199344600179,-1.957871210012442,-2.2962239648166003,3.018924318658095,596032,596033,13,False,1.0,1.0
322118,-0.9203309046432002,2.6155395112379978,-0.6231187975749997,2.8418889747454577,596034,596035,13,False,2.0,2.0
323419,-0.11020595120199772,0.1353960417796003,1.9187918431079005,1.9267173059344576,596160,596224,13,True,1.0,1.0
323420,-0.017222315437997793,-1.7607178326194486,-0.3335048374919998,1.7921075221324583,596160,596225,13,True,1.0,1.0
323452,-0.6699083646029997,-1.6935338165469993,0.42851264626700036,1.870950852578458,596161,596226,13,True,2.0,2.0
323453,-1.6292898683308996,0.8897933190399989,-0.1797880339239999,1.8651116220741841,596161,596227,13,True,2.0,2.0
325109,0.09298363576399993,-1.8961138743990489,-2.2522966805999003,2.945629664205905,596224,596225,13,False,1.0,1.0
325153,-0.9593815037278999,2.5833271355869982,-0.6083006801910003,2.822059828684744,596226,596227,13,False,2.0,2.0
326460,-0.10624408725700007,0.07344902867660252,1.8597920247305,1.8642716918791054,596352,596416,13,True,1.0,1.0
326461,-0.010893441545000826,-1.786115208672829,-0.33008242810919963,1.8163921974803632,596352,596417,13,True,1.0,1.0
326493,-0.6443261884126006,-1.7481555728729994,0.4440055884690004,1.915292433711609,596353,596418,13,True,2.0,2.0
326494,-1.6461687591901004,0.837675328296001,-0.15869263230699993,1.8538486699075016,596353,596419,13,True,2.0,2.0
328141,0.09535064571199925,-1.8595642373494314,-2.1898744528396996,2.8744775208142856,596416,596417,13,False,1.0,1.0
328185,-1.0018425707774998,2.5858309011690004,-0.6026982207760003,2.8378610134023674,596418,596419,13,False,2.0,2.0
329492,-0.10064975178400104,0.008661006902801915,1.8154726692510996,1.8182811659290936,596544,596608,13,True,1.0,1.0
329493,-0.0012104296949999593,-1.8299130348090706,-0.33300934410820027,1.8599673124459912,596544,596609,13,True,1.0,1.0
329525,-0.5920273290586007,-1.7901216287620016,0.4536947889050005,1.9392964615017827,596545,596610,13,True,2.0,2.0
329526,-1.6552721414403004,0.8128836004109985,-0.14954053742999918,1.8501535023830749,596545,596611,13,True,2.0,2.0
331175,0.09943932208900108,-1.8385740417118726,-2.1484820133593,2.8295260464188488,596608,596609,13,False,1.0,1.0
331220,-1.0632448123816998,2.603005229173,-0.6032353263349997,2.8757640051118716,596610,596611,13,False,2.0,2.0
332530,-0.09491692866400214,-0.05007003875979876,1.8217334476325,1.8248914998846946,596736,596800,13,True,1.0,1.0
332531,0.012045076484998418,-1.856867170698429,-0.3393620782828002,1.8876618854184506,596736,596801,13,True,1.0,1.0
332563,-0.5143188716928,-1.804082544751001,0.45461516749200115,1.9302623346499777,596737,596802,13,True,2.0,2.0
332564,-1.6611779208224,0.8145645483789998,-0.15355936593199893,1.8565042329521237,596737,596803,13,True,2.0,2.0
334210,0.10696200514900056,-1.8067971319386302,-2.1610955259153,2.818916568232959,596800,596801,13,False,1.0,1.0
334255,-1.1468590491296,2.6186470931300008,-0.6081745334240001,2.9227511936588364,596802,596803,13,False,2.0,2.0
335561,-0.0884928754069989,-0.09820585332370158,1.8763319281311004,1.8809829566343785,596928,596992,13,True,1.0,1.0
335562,0.028441770802999145,-1.8464572015167917,-0.34892956457620006,1.8793522746933233,596928,596993,13,True,1.0,1.0
335593,-0.42033955579990057,-1.7900403455379994,0.44745108812099943,1.8923906195826814,596929,596994,13,True,2.0,2.0
335594,-1.6625725531040008,0.8346339233109994,-0.1707057029120005,1.8681278642756085,596929,596995,13,True,2.0,2.0
337244,0.11693464620999805,-1.7482513481930901,-2.2252614927073004,2.832286214150882,596992,596993,13,False,1.0,1.0
337288,-1.2422329973041002,2.624674268848999,-0.6181567910329999,2.968867739635663,596994,596995,13,False,2.0,2.0
338595,-0.07926438997099794,-0.1333094239668,1.9422479425375005,1.9484304751073334,597120,597184,13,True,1.0,1.0
338596,0.04721728758499921,-1.8043174387269403,-0.3660360354397998,1.841676755345931,597120,597185,13,True,1.0,1.0
338627,-0.3241963497859004,-1.7641441981120032,0.4362305261210011,1.8459699609870552,597121,597186,13,True,2.0,2.0
338628,-1.6549824032322,0.8603877471109982,-0.19973974380099868,1.8759343793535679,597121,597187,13,True,2.0,2.0
340278,0.12648167755599715,-1.6710080147601403,-2.3082839779773003,2.852444622273448,597184,597185,13,False,1.0,1.0
340322,-1.3307860534462996,2.6245319452230014,-0.6359702699219998,3.0105842681725203,597186,597187,13,False,2.0,2.0
341626,-0.06506735167899791,-0.1549041943214995,1.9819900993383,1.9890987465553225,597312,597376,13,True,1.0,1.0
341627,0.06795815900500202,-1.758425922220198,-0.3980094090975994,1.8041872200637947,597312,597377,13,True,1.0,1.0
341658,-0.24065036486750024,-1.7515969086410017,0.42717623046999975,1.8189238192816468,597313,597378,13,True,2.0,2.0
341659,-1.6371837324748997,0.879043723139997,-0.2380851360380003,1.8734388095356904,597313,597379,13,True,2.0,2.0
343311,0.13302551068399993,-1.6035217278986984,-2.3799995084358994,2.8728688411570564,597376,597377,13,False,1.0,1.0
343354,-1.3965333676073994,2.6306406317809987,-0.665261366508,3.051745118155526,597378,597379,13,False,2.0,2.0
344644,-0.04502440388100126,-0.16426514402999715,1.9764844571842,1.9838097297822583,597504,597568,13,True,1.0,1.0
344645,0.09048126684099955,-1.7392335365926677,-0.4509960312728003,1.7990323995641677,597504,597569,13,True,1.0,1.0
344676,-0.18059664627920036,-1.768453301289,0.424351116426001,1.827598450836302,597505,597570,13,True,2.0,2.0
344677,-1.6140993346938002,0.8820512822379989,-0.2831720117219998,1.861052797472267,597505,597571,13,True,2.0,2.0
346327,0.13550567072200081,-1.5749683925626705,-2.4274804884570003,2.8968170025406677,597568,597569,13,False,1.0,1.0
346371,-1.4335026884145998,2.650504583526999,-0.7075231281480008,3.0952695329896307,597570,597571,13,False,2.0,2.0
347663,-0.019283782902999036,-0.1647092251044988,1.9271522914160002,1.9342742689255612,597696,597760,13,True,1.0,1.0
347664,0.11420410340999965,-1.7498493233494905,-0.5230099386069993,1.8299056335079273,597696,597761,13,True,1.0,1.0
347695,-0.14976730341410072,-1.8052794079589987,0.42609917550399956,1.8609203350326182,597697,597762,13,True,2.0,2.0
347696,-1.5965206033930004,0.8682404601400009,-0.3340119601060003,1.8477779961825291,597697,597763,13,True,2.0,2.0
349343,0.13348788631299868,-1.5851400982449917,-2.4501622300229995,2.921263955942313,597760,597761,13,False,1.0,1.0
349387,-1.4467532999788997,2.6735198680989996,-0.7601111356099999,3.133460153663718,597762,597763,13,False,2.0,2.0
350679,0.011595660505999916,-0.16041753865389907,1.8570238042048999,1.8639757657850555,597888,597952,13,True,1.0,1.0
350680,0.13716260402199865,-1.764170008154668,-0.6009030764943999,1.8687412621748822,597888,597953,13,True,1.0,1.0
350712,-0.14985179630129952,-1.8365338204209998,0.4272505777410007,1.8915218979924335,597889,597954,13,True,2.0,2.0
350713,-1.5951543336178,0.8414256611059976,-0.39041504412099926,1.8452475167042806,597889,597955,13,True,2.0,2.0
352358,0.12556694351599873,-1.603752469500769,-2.4579268806992998,2.937548908801001,597952,597953,13,False,1.0,1.0
352402,-1.4453025373165005,2.6779594815269974,-0.817665621862,3.1510226083366697,597954,597955,13,False,2.0,2.0
353690,0.047249995010997026,-0.15749145534829978,1.8076678286765997,1.8151306011878696,598080,598144,13,True,1.0,1.0
353691,0.15716703199499804,-1.75221814188264,-0.6669610377056001,1.8814374606949067,598080,598145,13,True,1.0,1.0
353723,-0.17898783548009956,-1.8420072704589998,0.42397342598300014,1.8986260547073055,598081,598146,13,True,2.0,2.0
353724,-1.6114735529386,0.805552282223001,-0.4514199099450007,1.8572941141106307,598081,598147,13,True,2.0,2.0
355375,0.10991703698400102,-1.5947266865343401,-2.4746288663822,2.946018157801508,598144,598145,13,False,1.0,1.0
355419,-1.4324857174585004,2.647559552682001,-0.8753933359280008,3.134948230562582,598146,598147,13,False,2.0,2.0
356709,0.08882826767199958,-0.1619158073808009,1.8137295500351005,1.8231078055035346,598272,598336,13,True,1.0,1.0
356710,0.17379666974500196,-1.705274096009699,-0.7101362232048993,1.8553863426369905,598272,598337,13,True,1.0,1.0
356742,-0.23126189488070015,-1.8179582804699983,0.4157710993350001,1.8791806673642317,598273,598338,13,True,2.0,2.0
356743,-1.6357351514146998,0.7625899668409986,-0.5131209954179994,1.8762905156289056,598273,598339,13,True,2.0,2.0
358398,0.08496840207300238,-1.5433582886288981,-2.52386577324,2.9595730904579303,598336,598337,13,False,1.0,1.0
358441,-1.4044732565339997,2.580548247310997,-0.9288920947529995,3.0813333004908268,598338,598339,13,False,2.0,2.0
359731,0.1367154616300006,-0.1765049009050017,1.8687909265493996,1.8820798667021417,598464,598528,13,True,1.0,1.0
359732,0.18888731018099847,-1.6427062913732513,-0.7337609220439001,1.8090238987872405,598464,598529,13,True,1.0,1.0
359764,-0.29841183593029985,-1.777654026114,0.4060642095300011,1.847699002176445,598465,598530,13,True,2.0,2.0
359765,-1.6523235964131002,0.714916702622002,-0.5699543849089999,1.8884192224790644,598465,598531,13,True,2.0,2.0
361420,0.05217184855099788,-1.4662013904682496,-2.6025518485932997,2.9875984575924286,598528,598529,13,False,1.0,1.0
361463,-1.3539117604828004,2.492570728736002,-0.976018594439001,2.999766355837708,598530,598531,13,False,2.0,2.0
362761,0.18815630110099946,-0.20016499868689763,1.9315321784097002,1.9509703679388515,598656,598720,13,True,1.0,1.0
362762,0.20657618633699926,-1.6008765771387878,-0.7535754612441004,1.781391453831077,598656,598721,13,True,1.0,1.0
362794,-0.3721248803182995,-1.7434609639980003,0.4009639073209996,1.8272671163546035,598657,598722,13,True,2.0,2.0
362795,-1.6496084225724,0.6683815057880018,-0.6176794686300013,1.8840036388150314,598657,598723,13,True,2.0,2.0
364450,0.0184198852359998,-1.4007115784518902,-2.6851076396538005,3.0285533270372667,598720,598721,13,False,1.0,1.0
364493,-1.2774835422541004,2.411842469786002,-1.018643375951001,2.913173978182968,598722,598723,13,False,2.0,2.0
365789,0.23856165503600124,-0.2296032816181004,1.9629486054648,1.9906774118072268,598848,598912,13,True,1.0,1.0
365790,0.22992185433299994,-1.60337463547042,-0.7822017201742,1.798753404948356,598848,598913,13,True,1.0,1.0
365822,-0.4455505427683999,-1.7317149424699991,0.40641122046599953,1.8337180830912236,598849,598914,13,True,2.0,2.0
365823,-1.6264936026005996,0.6330841265840021,-0.6560086468719994,1.8645708072916238,598849,598915,13,True,2.0,2.0
367482,-0.008639800703001299,-1.3737713538523195,-2.745150325639,3.0697186661284337,598912,598913,13,False,1.0,1.0
367525,-1.1809430598321997,2.3647990690540013,-1.062419867337999,2.848795731897779,598914,598915,13,False,2.0,2.0
368812,0.2828938654470008,-0.2596633669756976,1.9457508524231004,1.983280207878333,599040,599104,13,True,1.0,1.0
368813,0.2570303284800026,-1.636500521996421,-0.8149506610512001,1.8461698535619318,599040,599105,13,True,1.0,1.0
368844,-0.5109858377801002,-1.7394959237789998,0.42464680688799916,1.8620627019130587,599041,599106,13,True,2.0,2.0
368845,-1.5923433125477997,0.6214117647369974,-0.6893736057810003,1.8430805122719807,599041,599107,13,True,2.0,2.0
370503,-0.02586353696699817,-1.3768371550207235,-2.7607015134743005,3.085096808933116,599104,599105,13,False,1.0,1.0
370546,-1.0813574747676995,2.360907688515997,-1.1140204126689994,2.825643392534368,599106,599107,13,False,2.0,2.0
371821,0.3183813037930001,-0.2857299029103011,1.8834894920364995,1.9314608198547472,599232,599296,13,True,1.0,1.0
371822,0.2826038733440015,-1.6645713055535722,-0.8362315289662998,1.8841299717744189,599232,599297,13,True,1.0,1.0
371853,-0.5607214883280003,-1.7490506989080004,0.45370742887699933,1.8919401063039785,599233,599298,13,True,2.0,2.0
371854,-1.5595297256984004,0.6431699159799997,-0.7233017726150006,1.8354743148370805,599233,599299,13,True,2.0,2.0
373505,-0.035777430448998615,-1.3788414026432712,-2.7197210210027993,3.049486197748287,599296,599297,13,False,1.0,1.0
373548,-0.9988082373704001,2.392220614888,-1.177009201492,2.8470490030434887,599298,599299,13,False,2.0,2.0
374830,0.34643729359400055,-0.3056168584995014,1.8011676561458998,1.8594691145964093,599424,599488,13,True,1.0,1.0
374831,0.3023394226389975,-1.6620880783911183,-0.8349378072641995,1.8844275122197491,599424,599489,13,True,1.0,1.0
374862,-0.5899898405297996,-1.7432762249210008,0.48939690546399994,1.904365862795522,599425,599490,13,True,2.0,2.0
374863,-1.5334847404552,0.7003139706399999,-0.759126483799001,1.8488613049895195,599425,599491,13,True,2.0,2.0
376518,-0.04409787095500306,-1.356471219891617,-2.6361054634100993,2.9649638795165094,599488,599489,13,False,1.0,1.0
376559,-0.9434948999254003,2.4435901955610007,-1.248523389263001,2.9017453926152554,599490,599491,13,False,2.0,2.0
377848,0.3733388242119986,-0.3215719769841989,1.7427721965049008,1.811089545813801,599616,599680,13,True,1.0,1.0
377849,0.315784353862,-1.629366638975199,-0.8138354467864,1.848481413700283,599616,599681,13,True,1.0,1.0
377881,-0.5995285238207,-1.7157686855280012,0.5276213421929992,1.8925329360015521,599617,599682,13,True,2.0,2.0
377882,-1.5071508340761,0.784199908523,-0.7908705493430013,1.874019572737133,599617,599683,13,True,2.0,2.0
379533,-0.05755447034999861,-1.3077946619910001,-2.5566076432913007,2.872260788425195,599680,599681,13,False,1.0,1.0
379574,-0.9076223102554,2.4999685940510012,-1.3184918915360004,2.968508396040151,599682,599683,13,False,2.0,2.0
380875,0.40536864035900066,-0.3360936004171009,1.7445018209259002,1.8222429163099019,599808,599872,13,True,1.0,1.0
380876,0.3263797247570004,-1.590450310610521,-0.7888278508406996,1.8050776419632246,599808,599873,13,True,1.0,1.0
380909,-0.5965974757156998,-1.6728482705110004,0.5655402573719996,1.8639167542812576,599809,599874,13,True,2.0,2.0
380910,-1.4704985121299003,0.8794392095960006,-0.808790531032999,1.8947087693468172,599809,599875,13,True,2.0,2.0
382567,-0.07898891560200028,-1.25435671019342,-2.5333296717666,2.827969100087253,599872,599873,13,False,1.0,1.0
382608,-0.8739010364142006,2.552287480107001,-1.3743307884049987,3.0276491736188103,599874,599875,13,False,2.0,2.0
383912,0.4401635515620015,-0.3463524162056011,1.7998885348822,1.8850206063424149,600000,600064,13,True,1.0,1.0
383913,0.3392090741020013,-1.5776928927261196,-0.7806465045894999,1.7926479366678367,600000,600065,13,True,1.0,1.0
383946,-0.5929853133152001,-1.6296580036830015,0.6028304195429985,1.8359796582484185,600001,600066,13,True,2.0,2.0
383947,-1.4193840087074996,0.9694878879619999,-0.805165096644,1.8981171096466447,600001,600067,13,True,2.0,2.0
385604,-0.10095447746000019,-1.2313404765205185,-2.5805350394717,2.861040416627876,600064,600065,13,False,1.0,1.0
385644,-0.8263986953922995,2.5991458916450014,-1.4079955161869986,3.069355884123553,600066,600067,13,False,2.0,2.0
386949,0.46651251080999856,-0.3458076471818998,1.8681145122486003,1.956289519080843,600192,600256,13,True,1.0,1.0
386950,0.3548916944659979,-1.600949257688029,-0.7974379895791,1.823429183630874,600192,600257,13,True,1.0,1.0
386983,-0.6011911768252007,-1.6014430794859997,0.6404773904449996,1.826543745875611,600193,600258,13,True,2.0,2.0
386984,-1.3601558616906004,1.0426641202510005,-0.7782050393019997,1.8822262135421235,600193,600259,13,True,2.0,2.0
388644,-0.11162081634400067,-1.2551416105061293,-2.6655525018277,2.948391054298112,600256,600257,13,False,1.0,1.0
388684,-0.7589646848653997,2.6441071997370003,-1.4186824297469993,3.0951559109432156,600258,600259,13,False,2.0,2.0
389984,0.47395597475000173,-0.3303682443061007,1.9115262279219003,1.9969251270091346,600384,600448,13,True,1.0,1.0
389985,0.3676313450419997,-1.6372619401552697,-0.8273640423744997,1.8709117363340957,600384,600449,13,True,1.0,1.0
390018,-0.6290044722846,-1.5920545406439999,0.6773420858849999,1.8409444825551498,600385,600450,13,True,2.0,2.0
390019,-1.3076021314744999,1.096629546458999,-0.7329206261020005,1.8573078206288998,600385,600451,13,True,2.0,2.0
391672,-0.10632462970800205,-1.306893695849169,-2.7388902702964,3.036576356994359,600448,600449,13,False,1.0,1.0
391713,-0.6785976591898999,2.688684087102999,-1.4102627119870004,3.1110059177249774,600450,600451,13,False,2.0,2.0
